year,title,url,datestamp,share_img
2016,Who made the sexist statement: Donald Trump or Don Draper?,http://interactive.nydailynews.com/2016/05/don-quiz/
2016,How well do you know Homer Simpson?,http://interactive.nydailynews.com/2016/05/simpsons-quiz/
2016,"Can you identify NFL coaches by their cold, dead eyes?",http://interactive.nydailynews.com/2016/04/nfl-coach-eyes-quiz/
2016,"Which Pink Lady said it: Rizzo, Frenchy or Marty?",http://interactive.nydailynews.com/2016/06/grease-quiz-which-pink-lady-said-these-lines/
2016,Is the storyline from ‘Seinfeld’ or ‘Curb Your Enthusiasm’?,http://interactive.nydailynews.com/2016/04/quiz-storyline-seinfeld-curb-your-enthusiasm/
2016,"Where did these crazy tweets come from, Kanye West or Donald Trump?",http://interactive.nydailynews.com/2016/06/kanye-trump-quiz-which-where-did-these-crazy-tweets-come-from/
2016,"Which Lion King said these lines, Mufasa, Scar or Simba?",http://interactive.nydailynews.com/2016/06/lion-king-quiz-which-character-said-these-lines-in-disney-movie/
2015,Yankees baseball trivia,http://interactive.nydailynews.com/2015/04/yankee-trivia/
2015,'How well do you know "Mad Men"?',http://interactive.nydailynews.com/2015/05/mad-men-quiz/
2015,Are you a true Geek?,http://interactive.nydailynews.com/2015/05/geek-day-quiz/
2015,"Who said it: Selina Meyer, Hillary Clinton, Sarah Palin or Michelle Obama?",http://interactive.nydailynews.com/2015/05/who-said-it-quiz/
2015,"Who said it: Alex Rodriguez or Kim Kardashian?",http://interactive.nydailynews.com/2015/09/who-said-it-quiz-2/
2015,"Do you know 'The Star-Spangled Banner' from beginning to end?",http://interactive.nydailynews.com/2015/07/star-spangled-banner-quiz/,20150701
2015,Who said it? Famous TV dads edition,http://interactive.nydailynews.com/2015/06/fathers-day-quiz/
2015,Do you know 'The Star-Spangled Banner' from beginning to end?,http://interactive.nydailynews.com/2015/07/star-spangled-banner-quiz/
2015,Is this superhero a DC or Marvel character?,http://interactive.nydailynews.com/2015/05/marvel-dc-quiz/
2015,Can you tell a Kim Kardashian tweet from a teen's Tweet?,http://interactive.nydailynews.com/2015/05/kim-tweet-quiz/
